;artist;bbscore;votescore;black;male;song_no;album_no;first_album;career;bbscore_per_year;unique_words;total_words;avg_wordpersong;avg_uniquewordpersong;charlengs;avg_wordlength;r50_unique_words;r50_total_words;profan_words;gang_words;brand_words;profan_percent;gang_percent;brand_percent;bb100;vote100;positive;negative;anger;anticipation;disgust;fear;joy;sadness;surprise;trust;positive_ps;negative_ps;anger_ps;anticipation_ps;disgust_ps;fear_ps;joy_ps;sadness_ps;surprise_ps;trust_ps;positive_percent;negative_percent;anger_percent;anticipation_percent;disgust_percent;fear_percent;joy_percent;sadness_percent;surprise_percent;trust_percent;profan_ps;gang_ps;brand_ps;topic_music;topic_love;topic_life;topic_real;topic_money;topic_street;topic_sex;topic_music_percent;topic_love_percent;topic_life_percent;topic_real_percent;topic_money_percent;topic_street_percent;topic_sex_percent
43;cardib;76.0;;0.0;0;51;3;2016.0;3.0;25.33333333333333;2431;13444;263.6078431372549;123.52941176470587;66886;4.97515620351086;2326;12643;902;436;77;0.06709312704552217;0.032430824159476346;0.005727462064861647;15.966386554621847;0.0;1042;1639;1195;676;800;864;653;744;488;688;20.43137254901961;32.13725490196079;23.43137254901961;13.254901960784313;15.68627450980392;16.941176470588232;12.803921568627453;14.588235294117649;9.568627450980392;13.490196078431373;0.0775066944361797;0.12191312109491224;0.08888723594168403;0.05028265397203213;0.059506099375185965;0.06426658732520084;0.04857185361499554;0.05534067241892294;0.03629872061886343;0.051175245462659925;17.686274509803926;8.549019607843139;1.5098039215686274;2;7;6;1;6;2;29;0.0392156862745098;0.13725490196078433;0.11764705882352941;0.0196078431372549;0.11764705882352941;0.0392156862745098;0.5686274509803921
44;ceelogreen;38.0;;1.0;1;102;7;2002.0;17.0;2.235294117647059;2762;14459;141.7549019607843;84.26470588235293;76949;5.321875648385089;1727;6875;143;200;4;0.009890033888927313;0.013832215229268969;0.00027664430458537937;7.9831932773109235;0.0;1770;1091;510;848;362;585;1251;592;379;865;17.352941176470587;10.696078431372547;5.0;8.313725490196079;3.5490196078431366;5.735294117647059;12.264705882352944;5.803921568627452;3.7156862745098036;8.480392156862745;0.12241510477903035;0.07545473407566222;0.035272148834635864;0.05864859257210042;0.025036309564976832;0.04045922954561173;0.0865205062590774;0.04094335707863615;0.02621204785946469;0.059824330866588275;1.4019607843137254;1.96078431372549;0.0392156862745098;12;28;57;4;1;3;0;0.11764705882352941;0.27450980392156865;0.5588235294117647;0.0392156862745098;0.00980392156862745;0.029411764705882353;0.0
45;chamillionaire;31.0;;1.0;1;281;14;2004.0;15.0;2.066666666666667;8168;83544;297.30960854092524;187.70181818181817;432488;5.176769127645311;3469;14970;778;2029;172;0.009312458105908264;0.024286603466436848;0.00205879536531648;6.512605042016808;0.0;6580;6068;3509;3571;2223;3141;3313;2816;2179;4115;23.416370106761565;21.59430604982207;12.487544483985765;12.708185053380785;7.911032028469751;11.1779359430605;11.790035587188614;10.02135231316726;7.754448398576512;14.644128113879006;0.07876089246385139;0.07263238532988604;0.0420018194005554;0.04274394331130901;0.0266087331226659;0.037596954898017815;0.03965575026333429;0.033706789236809344;0.02608206454084076;0.04925548214114718;2.7686832740213525;7.220640569395018;0.6120996441281139;77;8;37;118;6;31;4;0.27402135231316727;0.028469750889679714;0.13167259786476868;0.4199288256227758;0.021352313167259787;0.1103202846975089;0.014234875444839857
46;chancetherapper;27.0;23.0;1.0;1;97;4;2012.0;7.0;3.8571428571428568;4631;23707;244.4020618556701;140.7319587628866;123557;5.211836166533091;2716;10342;582;450;74;0.024549711055806302;0.018981735352427552;0.00312144092462142;5.6722689075630255;46.0;2158;1773;1055;1282;738;914;1346;807;780;1334;22.24742268041237;18.278350515463924;10.876288659793815;13.216494845360826;7.608247422680413;9.422680412371133;13.876288659793815;8.31958762886598;8.041237113402063;13.752577319587632;0.09102796642341923;0.07478803728856456;0.044501623992913485;0.054076854937360266;0.031130045977981188;0.03855401358248618;0.05677647952081664;0.03404057873202008;0.032901674610874426;0.05627029991141857;6.0;4.639175257731959;0.7628865979381443;25;28;36;8;6;1;13;0.25773195876288657;0.28865979381443296;0.3711340206185567;0.08247422680412371;0.061855670103092786;0.010309278350515464;0.13402061855670103
47;childishgambino;83.0;30.0;1.0;1;167;12;2008.0;11.0;7.545454545454546;5415;34518;206.69461077844312;138.48192771084337;180759;5.236659134364679;2879;11090;1343;620;93;0.03890723680398634;0.017961643200648938;0.002694246480097341;17.436974789915965;60.0;2962;2876;1652;1641;1329;1257;1735;1287;946;1712;17.736526946107787;17.221556886227546;9.892215568862275;9.826347305389223;7.958083832335329;7.526946107784432;10.389221556886227;7.706586826347305;5.664670658682635;10.251497005988023;0.08581030187148735;0.08331884813720378;0.04785908801205168;0.04754041369720146;0.03850165131235877;0.03641578306970277;0.05026363056955791;0.0372848948374761;0.027405991077119184;0.04959731154759835;8.04191616766467;3.712574850299401;0.5568862275449101;78;19;40;18;3;2;7;0.46706586826347307;0.11377245508982035;0.23952095808383234;0.10778443113772455;0.017964071856287425;0.011976047904191617;0.041916167664670656
48;chrisbrown;453.0;;1.0;1;555;20;2005.0;14.0;32.357142857142854;7035;117776;212.209009009009;101.05586592178771;573753;4.871561268849341;1905;9766;4086;2031;196;0.03469297649775846;0.017244599918489336;0.0016641760630349135;95.16806722689077;0.0;10772;8683;5253;4823;3602;3949;7549;4208;2874;4614;19.409009009009008;15.645045045045045;9.464864864864863;8.69009009009009;6.49009009009009;7.115315315315316;13.601801801801804;7.581981981981982;5.178378378378379;8.313513513513513;0.091461757913327;0.07372469773128651;0.04460161662817552;0.040950618122537696;0.03058348050536612;0.03352975139247385;0.06409625050944165;0.0357288411900557;0.024402255128379298;0.039176063034913736;7.362162162162162;3.6594594594594594;0.35315315315315315;15;287;130;22;35;7;69;0.02702702702702703;0.5171171171171172;0.23423423423423423;0.03963963963963964;0.06306306306306306;0.012612612612612612;0.12432432432432433
49;chrisettemichele;31.0;;1.0;0;99;8;2007.0;12.0;2.583333333333333;2102;14628;147.75757575757575;66.43157894736842;71993;4.921588733934919;1431;7658;26;199;17;0.0017774131802023516;0.01360404703308723;0.0011621547716707686;6.512605042016808;0.0;1983;949;434;858;280;536;1392;627;493;882;20.03030303030303;9.585858585858588;4.383838383838383;8.666666666666666;2.8282828282828283;5.414141414141414;14.06060606060606;6.333333333333332;4.97979797979798;8.909090909090908;0.13556193601312552;0.06487558107738584;0.029669127700300793;0.0586546349466776;0.01914137270987148;0.036642056330325405;0.0951599671862182;0.04286300246103363;0.033702488378452286;0.060295324036095166;0.26262626262626265;2.01010101010101;0.1717171717171717;12;33;50;3;1;1;0;0.12121212121212122;0.3333333333333333;0.5050505050505051;0.030303030303030304;0.010101010101010102;0.010101010101010102;0.0
50;dejloaf;19.0;;1.0;0;60;4;2014.0;5.0;3.8;2610;13036;217.26666666666668;124.21666666666668;64464;4.9450751764344885;2028;8590;688;483;42;0.05277692543725069;0.03705124271248849;0.003221847192390304;3.9915966386554618;0.0;1092;1239;976;631;631;606;661;566;473;688;18.2;20.65;16.266666666666666;10.516666666666667;10.516666666666667;10.1;11.016666666666667;9.433333333333334;7.883333333333334;11.466666666666667;0.0837680270021479;0.09504449217551396;0.07486959189935563;0.04840441853329242;0.04840441853329242;0.046486652347345815;0.05070573795642835;0.04341822644983124;0.03628413623810985;0.05277692543725069;11.466666666666667;8.05;0.7;1;20;18;8;7;4;16;0.016666666666666666;0.3333333333333333;0.3;0.13333333333333333;0.11666666666666667;0.06666666666666667;0.26666666666666666
51;demfranchizeboyz;39.0;;1.0;1;26;3;2004.0;15.0;2.6;1977;8583;330.11538461538464;176.65384615384616;41603;4.847139694745427;1977;8583;422;256;21;0.04916695794011418;0.029826401025282525;0.002446696959105208;8.193277310924369;0.0;752;695;440;395;314;330;383;274;238;454;28.923076923076927;26.73076923076923;16.923076923076927;15.192307692307693;12.076923076923075;12.692307692307693;14.730769230769232;10.538461538461537;9.153846153846152;17.46153846153846;0.08761505301176745;0.08097401840848187;0.05126412676220436;0.046021204706978916;0.036583945007573115;0.03844809507165327;0.04462309215891879;0.03192356984737271;0.027729232203192358;0.0528952580682745;16.23076923076923;9.846153846153848;0.8076923076923077;0;3;0;6;4;11;2;0.0;0.11538461538461539;0.0;0.23076923076923078;0.15384615384615385;0.4230769230769231;0.07692307692307693
52;desiigner;45.0;;1.0;1;43;2;2016.0;3.0;15.0;1690;12163;282.86046511627904;90.69767441860463;58796;4.834004768560387;1690;12163;565;620;34;0.04645235550439858;0.05097426621721615;0.0027953629861054013;9.453781512605042;0.0;862;1130;858;397;422;657;401;460;249;469;20.046511627906977;26.27906976744186;19.953488372093023;9.232558139534882;9.813953488372093;15.27906976744186;9.325581395348838;10.69767441860465;5.790697674418603;10.906976744186046;0.07087067335361341;0.09290471100879716;0.07054180711995396;0.032639973690701304;0.034695387651072926;0.054016278878566144;0.03296883992436077;0.03781961687083778;0.020471923045301325;0.03855956589657157;13.13953488372093;14.418604651162793;0.7906976744186046;2;5;1;7;13;8;8;0.046511627906976744;0.11627906976744186;0.023255813953488372;0.16279069767441862;0.3023255813953488;0.18604651162790697;0.18604651162790697
53;diddydirtymoney;20.0;;1.0;0;24;2;2010.0;9.0;2.2222222222222223;1266;5055;210.625;109.20833333333331;25606;5.065479723046488;1266;5055;78;77;6;0.01543026706231454;0.0152324431256182;0.0011869436201780415;4.201680672268908;0.0;534;439;225;245;188;251;407;245;130;249;22.25;18.291666666666668;9.375;10.208333333333334;7.833333333333332;10.458333333333334;16.958333333333332;10.208333333333334;5.416666666666668;10.375;0.10563798219584568;0.08684470820969338;0.04451038575667656;0.04846686449060336;0.03719090009891197;0.049653808110781406;0.08051434223541049;0.04846686449060336;0.025717111770524232;0.04925816023738872;3.25;3.208333333333333;0.25;0;6;15;1;1;1;0;0.0;0.25;0.625;0.041666666666666664;0.041666666666666664;0.041666666666666664;0.0
54;djkhaled;121.0;;0.0;1;148;11;2006.0;13.0;9.307692307692307;5934;44592;301.29729729729735;166.70270270270268;222516;4.990043057050592;3407;15196;1564;1449;191;0.035073555794761395;0.032494617868676;0.004283279512020093;25.420168067226893;0.0;4010;3605;2354;2234;1649;2029;2212;1581;1379;2377;27.094594594594593;24.35810810810811;15.905405405405405;15.094594594594595;11.141891891891891;13.70945945945946;14.945945945945946;10.682432432432432;9.317567567567568;16.06081081081081;0.08992644420523861;0.08084409759598134;0.0527897380696089;0.05009867240760674;0.03697972730534625;0.04550143523501973;0.04960531036957302;0.035454790096878366;0.030924829565841406;0.053305525654825985;10.567567567567568;9.790540540540539;1.2905405405405406;14;20;29;26;24;25;13;0.0945945945945946;0.13513513513513514;0.19594594594594594;0.17567567567567569;0.16216216216216217;0.16891891891891891;0.08783783783783784
55;drake;476.0;31.0;1.0;1;308;13;2006.0;13.0;36.615384615384606;7390;74256;241.0909090909091;143.44147157190636;380647;5.126144688644689;2797;11780;1988;1335;132;0.026772247360482653;0.01797834518422754;0.001777634130575307;100.0;62.0;6387;5218;3314;3671;2185;2349;3651;2214;2060;3825;20.73701298701299;16.941558441558445;10.75974025974026;11.918831168831167;7.0941558441558445;7.6266233766233755;11.853896103896105;7.188311688311687;6.688311688311687;12.418831168831167;0.08601325145442792;0.07027041585865115;0.04462939021762551;0.04943708252531782;0.02942523163111398;0.03163380736910148;0.0491677440206852;0.029815772462831288;0.02774186597716009;0.051510989010989015;6.454545454545454;4.334415584415584;0.42857142857142855;41;50;129;49;20;8;15;0.1331168831168831;0.16233766233766234;0.41883116883116883;0.1590909090909091;0.06493506493506493;0.025974025974025976;0.048701298701298704
56;dram;25.0;;1.0;1;42;4;2015.0;4.0;6.25;1725;7645;182.02380952380955;88.30952380952381;37181;4.8634401569653365;1725;7645;274;101;6;0.035840418574231515;0.013211249182472205;0.0007848266841072596;5.2521008403361344;0.0;736;571;402;305;286;242;440;259;190;376;17.523809523809526;13.595238095238097;9.571428571428571;7.261904761904763;6.809523809523809;5.761904761904763;10.476190476190476;6.166666666666668;4.523809523809524;8.952380952380953;0.09627207325049053;0.07468933943754087;0.0525833878351864;0.03989535644211903;0.03741007194244604;0.031654676258992806;0.05755395683453238;0.033878351863963374;0.024852844996729892;0.04918247220405494;6.523809523809524;2.4047619047619047;0.14285714285714285;1;14;14;3;5;1;4;0.023809523809523808;0.3333333333333333;0.3333333333333333;0.07142857142857142;0.11904761904761904;0.023809523809523808;0.09523809523809523
57;drdre;38.0;45.0;1.0;1;98;4;1992.0;27.0;1.4074074074074074;4678;26463;270.03061224489795;170.53061224489798;138991;5.252276763783397;3251;13592;1383;929;36;0.052261648339190565;0.03510561916638325;0.001360389978460492;7.9831932773109235;90.0;1746;2794;1755;937;1248;1395;798;1229;835;995;17.816326530612248;28.510204081632647;17.90816326530612;9.56122448979592;12.734693877551019;14.234693877551019;8.142857142857142;12.540816326530614;8.520408163265309;10.153061224489797;0.06597891395533388;0.1055813777727393;0.06631901144994899;0.03540792805048558;0.047160185919963724;0.05271511166534407;0.030155311189207574;0.046442202320220685;0.031553489778180864;0.037599667460227484;14.112244897959185;9.479591836734693;0.3673469387755102;10;9;12;8;0;53;6;0.10204081632653061;0.09183673469387756;0.12244897959183673;0.08163265306122448;0.0;0.5408163265306123;0.061224489795918366
58;ellamai;32.0;;1.0;0;43;4;2016.0;3.0;10.666666666666666;1236;8502;197.72093023255815;78.35714285714286;41681;4.9024935309338975;1236;8502;100;114;2;0.011761938367442954;0.013408609738884969;0.00023523876734885907;6.722689075630252;0.0;964;833;358;463;312;357;710;360;333;452;22.41860465116279;19.372093023255815;8.325581395348838;10.767441860465116;7.2558139534883725;8.30232558139535;16.511627906976745;8.372093023255816;7.7441860465116275;10.511627906976743;0.11338508586215007;0.0979769466007998;0.042107739355445775;0.05445777464126088;0.03669724770642202;0.04199011997177135;0.08350976240884497;0.04234297812279464;0.039167254763585034;0.05316396142084216;2.3255813953488373;2.6511627906976742;0.04651162790697674;0;18;22;1;1;0;2;0.0;0.4186046511627907;0.5116279069767442;0.023255813953488372;0.023255813953488372;0.0;0.046511627906976744
59;eminem;327.0;50.0;0.0;1;344;17;1996.0;23.0;14.217391304347824;10817;119153;346.375;227.74534161490683;641760;5.386016298372681;4273;17575;4130;2768;183;0.034661317801482135;0.023230636240799643;0.0015358404740124045;68.69747899159664;100.0;8540;13278;7071;4802;5387;6650;4358;5992;2993;4854;24.82558139534884;38.59883720930232;20.555232558139533;13.959302325581396;15.659883720930234;19.331395348837212;12.668604651162793;17.418604651162788;8.700581395348838;14.11046511627907;0.0716725554539122;0.11143655636030986;0.05934386880733175;0.040301125443757184;0.045210779418059135;0.0558105964600136;0.036574823965825454;0.05028828481028594;0.02511896469245424;0.0407375391303618;12.005813953488374;8.046511627906979;0.5319767441860465;205;23;80;3;0;21;19;0.5959302325581395;0.06686046511627906;0.23255813953488372;0.00872093023255814;0.0;0.061046511627906974;0.055232558139534885
60;erykahbadu;36.0;;1.0;0;77;6;1997.0;22.0;1.6363636363636365;1863;11611;150.79220779220782;61.42857142857143;57722;4.971320299715787;1357;7224;69;123;3;0.005942640599431575;0.01059340280768237;0.00025837567823615537;7.563025210084032;0.0;1199;651;312;504;209;363;895;367;323;509;15.571428571428573;8.454545454545455;4.051948051948052;6.545454545454546;2.7142857142857144;4.714285714285714;11.623376623376625;4.766233766233767;4.194805194805195;6.6103896103896105;0.10326414606838344;0.05606752217724571;0.026871070536560158;0.0434071139436741;0.018000172250452157;0.0312634570665748;0.07708207734045301;0.031607957970889666;0.027818448023426062;0.043837740074067696;0.8961038961038961;1.5974025974025974;0.03896103896103896;7;26;29;7;1;7;1;0.09090909090909091;0.33766233766233766;0.37662337662337664;0.09090909090909091;0.012987012987012988;0.09090909090909091;0.012987012987012988
61;fabolous;46.0;;1.0;1;279;18;2001.0;18.0;2.555555555555556;8162;72085;258.36917562724017;161.77978339350182;364920;5.062356939723936;3115;12716;2291;2169;195;0.03178192411736145;0.030089477699937577;0.002705139765554554;9.663865546218489;0.0;5880;5781;3542;3122;2470;2894;3148;2564;2055;3458;21.0752688172043;20.72043010752688;12.695340501792117;11.189964157706092;8.853046594982079;10.372759856630825;11.283154121863802;9.189964157706092;7.365591397849463;12.394265232974913;0.08157036831518348;0.08019698966497885;0.04913643615176528;0.04330998127210932;0.034265103697024346;0.04014704862315322;0.04367066657418325;0.03556911978913782;0.028508011375459524;0.04797114517583408;8.21146953405018;7.774193548387097;0.6989247311827957;38;31;52;50;21;70;19;0.13620071684587814;0.1111111111111111;0.1863799283154122;0.17921146953405018;0.07526881720430108;0.25089605734767023;0.06810035842293907
